zone;sum
545;5234808.025391
546;14059231.0
547;8408925.125
548;15110437.5
549;698361.09375
550;1620089.049927
551;3359524.460938
552;2710921.59375
553;1569139.5
554;4175982.75
555;1984421.875
556;1468044.488281
557;1572856.0
558;3692787.411499
559;3343644.25
560;3900641.375
561;3931156.625
562;1871678.9375
563;2141489.125
564;2210788.5
565;1478457.6875
566;3553659.8125
567;2891194.5625
568;2572696.0
569;18233464.0
570;2491839.972656
571;4751754.0
572;1721814.140625
573;3863122.5
574;10452537.546875
575;39433114.625
576;1511731.0703119999
577;1067953.45459
578;2331084.8125
579;1371589.171875
580;2364370.0
581;2128631.75
582;6177962.25
583;4797247.15625
584;2222886.25
585;1479612.0625
586;1817411.75
587;5484059.0
588;10371366.75
589;3533060.0625
590;1999038.5869139999
591;1737917.15625
592;2184951.75
593;77680120.5
594;5404545.0
595;2378178.90625
596;21986446.675781
597;3202797.088799
598;559862.375
599;3112643.25
600;30455548.0
601;1980167.0
602;8492163.0
603;13184091.8125
604;2603898.859375
605;718223.2539059999
606;1904390.25
607;484196.96875
608;1909854.0
609;9515149.09375
610;4006259.25
611;2849472.5625
612;20169606.71875
613;6109047.3125
614;3832219.445312
615;4060969.875
616;2052153.90625
617;676203.510864
618;34549742.375
619;563355.7615970001
620;1060190.75
621;1372417.527344
622;6163614.8551940005
623;1310371.355469
624;3922442.316803
625;13172450.0
626;5260451.0
627;589044.5351559999
628;5005661.625
629;15640680.105469
630;597116.787109
631;926281.003906
632;142975.576904
633;10989795.814453
634;3848360.609375
635;3194428.326172
636;4171035.164551
637;11821310.795654
638;969732.236145
639;961210.8234860001
640;589689.273499
641;2892832.15625
642;2974457.8750010002
643;1504826.113281
644;2654554.031372
645;23107017.1875
646;3818144.346436
647;318421.74707
648;2324384.737548
649;402175.253174
650;3733282.5
651;2298800.0
652;7718846.259766
653;394355.854004
654;1894230.413208
655;1331740.0
656;3875263.5625
657;3971858.40625
658;841443.75
659;15969352.580078
660;2439813.667969
661;1703363.476562
662;24320284.25
663;2008571.671875
664;1969661.5
665;8916597.0
666;1821734.375
667;6571873.253906
668;9505789.0
669;355425.5625
670;5854519.742188
671;2221649.890625
672;2884789.15625
673;27761765.5
674;6591048.582031
675;613413429.125061
676;4296257.1875
677;1025938.40625
678;3480472.019531
679;2238101.75
680;18023362.484375
681;4919440.5
682;139879892.0
683;3966327.984375
684;8637872.0
685;2179996.0625
686;762786.908203
687;3097157.75
688;3472301.5
689;4702712.5
690;6138701.3125
691;848260.448242
692;1441129.991211
693;15971694.0
694;6459349.3125
695;1805408.5
696;720737.3125
697;1083114.125
698;10537562.84375
699;5965216.5
700;6228222.25
701;7987069.372803
702;699658.671875
703;2716022.0
704;2645110.609375
705;1674601.625
706;16610456.0
707;72033822.0
708;21135212.902344
709;12596559.296875
710;26895777.351807
711;7929009.5
712;9911950.9375
713;97524832.0
714;5486576.9375
715;2525763.0
716;2936740.75
717;26484646.5
718;69379549.203125
719;2060517.625
720;10377300.875
721;2570847.5
722;2560143.25
723;37429246.5
724;1867019.0
725;7587784.125
726;7467060.375
727;7206433.25
728;3445870.0625
729;5985778.90625
730;7132723.3125
731;33980232.0
732;12460637.25
733;2723067.609375
734;254861.457031
735;43329020.0
736;4277797.125
737;751502.25
738;1777951.09375
739;2765684.65332
740;5207477.5
741;2333128.039062
742;44156116.0
743;806115.981445
744;3350601.726562
745;3891362.5
746;61170306.5
747;43659088.0
748;6795325.6875
749;1556650.125
750;1921360.625
751;29640892.0
752;1170674.078125
753;11978857.5625
754;2319107.87793
755;13241199.75
756;2122556.75
757;5293222.317871
758;153713398.578125
759;54137548.0
760;6612920.5
761;3592853.25
762;10731684.0
763;1853031.0
764;4787469.5625
765;62387119.0
766;10312795.0
767;1177546.0
768;1288180.3125
769;10360566.242187
770;420770.625
771;4275019.75
772;22104466.5
773;2061989.5625
774;4922455.082031
775;633694.191895
776;2291010.0
777;5262103.375
778;9341733.6875
779;3582733.75
780;14223229.0
781;5781577.0
782;6281493.616211
783;56055853.5
784;2666502.0
785;6778432.5
786;1471933.421875
787;1258593.5
788;2142580.023438
789;10408370.0
790;2052356.421875
791;7110530.5
792;8995875.75
793;27067968.125
794;2238804.984375
795;40799836.5
796;11911141.0
797;4957897.96875
798;5664694.84375
799;7070493.21875
800;4482540.201172
801;2578542.886719
802;18879502.0
803;7123433.0
804;3051556.75
805;6621765.0
806;11693264.0
807;18004200.0
808;5512100.25
809;129113921.0
810;4894737.5
811;17230280.0
812;5271151.239258
813;5875519.078125
814;4979616.75
815;1437888.5
816;156490223.883789
817;10496895.09375
818;6742244.875
819;2682581.75
820;4922571.5
821;508658.4375
822;1604969.0
823;600719.523438
824;1141438.25
825;2019855.34375
826;2249176.9375
827;2177924.980469
828;32467368.0
829;5069565.0
830;3839478.909809
831;2876866.75
832;2823816.058594
833;1603146.75
834;2243665.644531
835;6722450.5
836;6646343.5
837;51573175.8125
838;3306487.25
839;2259106.5
840;3239073.1875
841;566276.7617190001
842;26725624.0
843;2003684.0
844;538017.9375
845;29681576.0
846;2441711.167969
847;15402551.0
848;11261222.484375
849;3646828.7031260002
850;5143057.892151
851;7226272.0
852;4730562.5
853;768048.0
854;1641289.5
855;9609056.125
856;1544311.5
857;2806367.4375
858;991935.0625
859;1994204.0
860;2385453.1835950003
861;1942974.84375
862;7561153.0
863;10771349.414063
864;546545.5
865;2098863.75
866;2139362.75
867;4161803.625
868;6173451.640625
869;695298.09375
870;516582.390625
871;408881.03772
872;5792463.789062
873;617898.6875
874;1409144.4375
875;463359.19087999995
876;12905065.043945
877;2461119.242188
878;2116495.696075
879;761266.4951170001
880;324356.53125
881;9112498.727295
882;1262526.7871090001
883;7350959.871094
884;6988800.397461
885;4111016.5
886;7488894.0
887;987124.875
888;608875.8242190001
889;851693.639405
890;1927171.625
891;1053039.781845
892;1049887.34375
893;374866.5
894;717313.735352
895;1928366.1875
896;607407.5
897;6915491.5
898;1133187.183594
899;1147137.125
900;79419789.695312
901;560131.115234
902;461825.773438
903;1001946.421875
904;1032046.90625
905;3936694.25
906;492021.804688
907;448144.984375
908;614540.475922
909;1477452.3671880001
910;7052841.5
911;6908032.25
912;1918318.3125
913;643931.421875
914;8873279.0
915;3420466.375
916;1603037.5625
917;7245717.5
918;1298040.683594
919;1828260.90625
920;548034.969604
921;1629374.8359369999
922;4395691.5
923;901889.375
924;1019538.273438
925;998431.125
926;1790891.375
927;714957.5625
928;2050468.1718739998
929;1217280.2578119999
930;2800533.75
931;4116416.0
932;662663.958618
933;2016288.90625
934;613314.304688
935;13781022.0
936;13945293.078125
937;2079664.03125
938;1363360.367188
939;1861389.017578
940;14634314.0
941;1047904.5625
942;408022.15625
943;611461.6132809999
944;95071177.179688
945;1346767.4375
946;1071518.40625
947;32971372.390625
948;528784.605469
949;3317934.25
950;805326.75
951;3463469.5
952;1571321.625
953;922718.33252
954;489708.486328
955;995819.197172
956;388773.1875
957;1864673.25
958;430555.03125
959;882934.3867179999
960;44614701.0
961;1521471.515625
962;1842270.78125
963;2142962.21875
964;855775.9375
965;935818.875
966;15760677.0
967;3951591.371338
968;939769.388672
969;9824904.359375
970;455121.890625
971;4018693.75
972;5086961.875
973;28799033.59375
974;642953.641602
975;1433976.5
976;2135950.0
977;1096312.0
978;304763.9375
979;15844079.0
980;6530573.43457
981;3725521.75
982;10606282.387848
983;2025334.125
984;4467911.0
985;1174243.023438
986;542091.2303010001
987;662400.4375
988;4879694.34375
989;2171142.859375
990;14121021.148438
991;284182.566406
992;307681.46875
993;1580215.875
994;40457164.587891
995;1629503.5
996;6984340.0
997;8103520.5
998;1286055.110107
999;3599731.75
1000;782585.059021
1001;795762.541016
1002;1849589.261597
1003;7283108.25
1004;3743284.46875
1005;2126399.25
1006;472438.445068
1007;2524033.5
1008;6362261.5
1009;3859590.625
1010;17384016.25
1011;5614198.0
1012;1628864.375
1013;1478276.56543
1014;839738.875
1015;577986.6875
1016;120220039.59399399
1017;3601498.5
1018;6436133.477051
1019;14239948.085755
1020;1568305.0
1021;4648924.55249
1022;3080954.25
1023;691458.338623
1024;1537158.951172
1025;1690224.5
1026;2895963.5
1027;640531.65918
1028;650122.8125
1029;2949894.25
1030;15322411.640625
1031;1535161.75
1032;797325.21875
1033;1401592.125
1034;2678527.25
1035;14745254.167969
1036;414020.480469
1037;642980.148438
1038;1069876.058594
1039;5873314.171875
1040;2392868.703125
1041;13230782.0
1042;849410.9375
1043;4497673.0
1044;2507234.25
1045;2216549.5
1046;2686776.0
1047;4540649.991028
1048;508635.28125
1049;4182285.611519
1050;5331991.0
1051;418557.15625
1052;810688.375
1053;1803290.025391
1054;3765855.25
1055;205590.962891
1056;12748425.543945
1057;702788.912109
1058;2049190.03125
1059;5529772.0
1060;13630699.257264
1061;35516.003906
1062;1910350.375
1063;2403454.0625
1064;4810390.75
1065;8003559.453125
1066;6110521.5
1067;2741018.5
1068;762509.71875
1069;3920474.25
1070;1040098.1875
1071;574501.6875
1072;1173466.871094
1073;2109203.625977
1074;1710895.71875
1075;7338250.838928
1076;904260.837646
1077;1820838.985352
1078;14734199.0
1079;2004655.125
1080;3566849.5625
1081;7326324.0
1082;30636695.8125
1083;4139632.7987059997
1084;4950983.0
1085;2923660.125
1086;5783527.140625
1087;7564204.46875
1088;38219641.25
1089;75957685.25
1090;3497488.71875
1091;11799146.375488
1092;68013347.40625
1093;2112285.621094
1094;1118044.847656
1095;897339.75
1096;24724394.5
1097;89679343.5
1098;1029179.3125
1099;1457335.4453119999
1100;3514871.34375
1101;1737287.5
1102;1927448.0546880001
1103;14247942.0
1104;14459247.796875
1105;4371894.5
1106;6436186.164062
1107;68458124.0
1108;1927392.200348
1109;12808530.0
1110;21803352.327393
1111;15325965.0
1112;37387564.5
1113;2649678.776367
1114;3608959.875
1115;7180943.515626
1116;52399702.0
1117;33825780.867188
1118;16049488.25
1119;2364464.0
1120;26350480.960938
1121;6471635.0
1122;2647113.7875980004
1123;6398477.375
1124;19952768.0
1125;12504329.0
1126;866881.5625
1127;10842064.0
1128;8150105.3125
1129;12239953.684082
1130;11214566.0
1131;5924165.0
1132;35170438.75
1133;16616832.28125
1134;532249.75
1135;30054062.5
1136;2224176.75
1137;5463549.59375
1138;13562788.28125
1139;10389236.5
1140;755879.375
1141;3194644.5
1142;2763586.5
1143;4111043.125
1144;11500392.0
1145;70205539.375
1146;21162152.0
1147;115705624.830078
1148;3228059.0
1149;147963665.1875
1150;11273658.875
1151;68477234.0
1152;15376263.25
1153;279602454.273438
1154;4601166.0
1155;126454618.0
1156;85028072.0
1157;77432184.0
1158;145573024.0
1159;8464629.119141
1160;63542232.0
1161;139599908.0
1162;11296351.0
1163;13427179.875
1164;6388510.5351559995
1165;3103580.050781
1166;8752063.085938
1167;5661348.191406
1168;21554288.59375
1169;3769772.75
1170;24830873.938477
1171;26620121.637451
1172;2193991.904297
1173;43842553.3125
1174;76936440.0
1175;5901699.25
1176;15448408.4375
1177;2718673.375
1178;5614185.828125
1179;18752052.59375
1180;15857111.0
1181;14383022.365356
1182;22366302.78125
1183;27093833.191406
1184;49255574.5
1185;7049823.203125
1186;15829776.75
1187;21686268.953125
1188;8168640.873047
1189;2882523.0
1190;10254600.0
1191;44678307.831420995
1192;3941898.195686
1193;4167236.055664
1194;13575613.832031
1195;5940733.9375
1196;11160414.75
1197;27810953.5
1198;1020578.9375
1199;1516191.664917
1200;16275847.625
1201;2976031.0
1202;10208175.0
1203;4045461.5
1204;1882161.763672
1205;6602224.375
1206;1955990.875
1207;24495269.8125
1208;3979819.59375
1209;27041582.0
1210;3284461.5
1211;3509853.029297
1212;11884136.796875
1213;12453427.457031999
1214;5505127.776184
1215;23342453.0
1216;5265584.25
1217;4175407.528198
1218;9669034.96875
1219;8917844.25
1220;17316847.3125
1221;6534572.0
1222;73591211.5
1223;2760663.550781
1224;17141872.125
1225;2113320.804321
1226;7554862.767883
1227;4297043.0
1228;10044743.679688
1229;6911800.0
1230;11035692.554688
1231;8540379.375
1232;46114063.15625
1233;6304873.0
1234;2039575.375
1235;22032654.0
1236;37601820.0
1237;2569449.0
1238;115825200.0
1239;660108.546875
1240;2248582.167969
1241;22989488.539062
1242;1138371.5
1243;14814955.8125
1244;7174269.28125
1245;1668185.6511229998
1246;193129824.0
1247;6820220.088867
1248;16477407.0
1249;6629690.101562
1250;32589213.625
1251;3599831.025146
1252;4016877.125
1253;7189176.5
1254;27094228.0
1255;18627856.796875
1256;1480433.375
1257;5540380.492188
1258;2135015.46875
1259;5056979.671875
1260;3225543.96875
1261;199180391.0
1262;3318123.25
1263;3341644.4375
1264;1939740.453125
1265;1037040.262093
1266;6362596.5
1267;50010282.0
1268;2636518.396729
1269;4320698.796875
1270;33467991.6875
1271;45973722.25
1272;7820107.5
1273;8939035.0
1274;5439551.0
1275;3096136.148438
1276;5544034.183967
1277;8904138.0
1278;9719095.423156
1279;7317558.218201
1280;43522341.3125
1281;424811280.0
1282;1928025.544311
1283;46970248.0
1284;4186983.34375
1285;16168634.75
1286;1388809.75
1287;10199127.0
1288;6020715.015625
1289;6990443.0625
1290;9703770.1875
1291;1017331.522827
1292;5987415.5
1293;5145247.0
1294;2081996.5625
1295;2971870.781251
1296;3485229.4375
1297;2065865.819336
1298;14839059.0
1299;11145827.0
1300;73871016.0
1301;3273333.6875
1302;6219255.821899
1303;2792655.0
1304;3086209.25
1305;5947203.25
1306;7366392.5
1307;1107948.5625
1308;174590374.5
1309;1933157.25
1310;2607093.195312
1311;4408047.875
1312;9307035.890648002
1313;2833570.0
1314;1722882.345703
1315;11534381.8125
1316;719599.392578
1317;10685996.935394
1318;1422497.574219
1319;3984344.205078
1320;784633.0625
1321;1418624.958984
1322;4568958.5
1323;7053657.375
1324;11561974.0
1325;5797096.65625
1326;562259.885742
1327;4127376.0
1328;6542212.6875
1329;1113732.734376
1330;5010376.8125
1331;1185640.21936
1332;5694211.0
1333;5110499.375
1334;7896374.466797
1335;784537.9375
1336;20860438.050781
1337;7496526.0
1338;1626401.0
1339;2335467.069946
1340;6538281.036377
1341;3068761.375
1342;2176316.591003
1343;71275444.0
1344;1949561.5
1345;422117.929688
1346;9790657.375
1347;4444952.511719
1348;2707221.210937
1349;3436893.5
1350;29381626.574219
1351;8685826.53125
1352;15034599.0
1353;3153277.269531
1354;40809610.0
1355;43769730.84375
1356;3529736.785156
1357;3052468.6875
1358;2576431.3125
1359;1148252.259766
1360;3373502.039551
1361;2292498.25
1362;3240450.78125
1363;35924314.0
1364;1342324.0
1365;8615412.794922
1366;23007589.65625
1367;2548854.125
1368;2193714.125
1369;3056309.351562
1370;1376907.390625
1371;1093864.426636
1372;4717787.5
1373;18748832.791016
1374;4825742.375
1375;341688.625
1376;3075096.5
1377;25182955.273438
1378;5193344.912964
1379;1649339.25
1380;1879424.75
1381;6901760.75
1382;1402255.15625
1383;11713163.0
1384;2047877.96875
1385;18686537.027344
1386;1319836.65625
1387;794774.65625
1388;1320833.0
1389;8866687.992188
1390;1898539.1875
1391;2893940.684082
1392;356456.90625
1393;10795216.5
1394;10168831.609375
1395;625574.265625
1396;39007648.0
1397;872505.25
1398;1371569.0
1399;1194682.984375
1400;1173414.7406610001
1401;852656.290344
1402;4741325.0
1403;743699.9375
1404;12386932.40625
1405;1880608.199951
1406;61936432.0
1407;1157512.625
1408;1370528.5625
1409;1047683.3125
1410;3596628.6875
1411;783495.0625
1412;1183805.369629
1413;1281764.40625
1414;6386388.5
1415;1058978.4375
1416;97711984.0
1417;20155238.382812
1418;9418291.78125
1419;24694626.0
1420;495659.4375
1421;5797554.997071
1422;1315593.0
1423;4041580.25
1424;1689388.875
1425;5364693.0
1426;2563486.757812
1427;4707562.25
1428;2479754.0
1429;761067.758301
1430;1310393.881508
1431;2060096.9435730001
1432;2419376.5
1433;2390971.05957
1434;3614594.9375
1435;2051533.625
1436;1755414.5625
1437;5303894.0
1438;995787.125
1439;918271.5
1440;3683645.628906
1441;9924830.0
1442;5897799.785583001
1443;555913.742199
1444;1323955.203125
1445;548881.035645
1446;9399105.25
1447;5803890.726562
1448;3564695.112304
1449;2962633.5
1450;543167.929688
1451;3684009.966797
1452;4153307.75
1453;9749873.25
1454;22089956.375
1455;452174.59375
1456;399688.03125
1457;2181761.894531
1458;4709483.348633
1459;1889663.5
1460;61461447.146484
1461;820886.875
1462;811491.6875
1463;4275798.34375
1464;2796685.261719
1465;7187978.792664
1466;2544323.300781
1467;377306.39257799997
1468;4793596.5
1469;195893416.140625
1470;291122.039063
1471;738085.078125
1472;9393445.0
1473;769220.375
1474;12492943.0
1475;2342837.75
1476;2991319.9375
1477;3113308.5
1478;2049001.435791
1479;236412.193848
1480;4184552.480949
1481;898361.9375
1482;712165.125
1483;5384127.035156
1484;5768656.966797
1485;1249893.066406
1486;1920583.697266
1487;514199.734375
1488;5292427.34375
1489;1355453.9921880001
1490;1749520.234375
1491;4060081.3852540003
1492;1805912.75
1493;1409738.625
1494;2646447.75
1495;2194976.8125
1496;2593652.5
1497;1408164.375
1498;2500266.8125
1499;29748306.75
1500;19216268.75
1501;435625.605957
1502;760087.859375
1503;5390713.664062
1504;1023658.75
1505;39577321.5
1506;8372236.25
1507;1167813.34375
1508;41071258.757812
1509;1304501.1640619999
1510;149147.626465
1511;2652050.466187
1512;22944140.0
1513;1141112.96875
1514;179250.480469
1515;13146868.0
1516;1897671.671875
1517;2564697.875
1518;21249428.398438
1519;5354729.0
1520;1984478.375
1521;5814510.0
1522;8128528.25
1523;17872524.661133
1524;18203042.3125
1525;1235231.75
1526;6223223.890625
1527;22389822.421204
1528;3369634.05664
1529;4728207.921875
1530;4648070.585938
1531;1243355.125
1532;1378085.15625
1533;4307824.0
1534;2133280.0
1535;6896926.0
1536;4647890.5
1537;5812150.820312
1538;4497453.0
1539;3884074.078125
1540;3631612.5
1541;1517404.139648
1542;779883.6875
1543;29952699.21875
1544;3851272.5
1545;601646.9726559999
1546;2314967.0625
1547;1610392.421875
1548;1069485.321228
1549;3749355.0
1550;814697.46875
1551;2625415.53125
1552;4375082.875
1553;2108852.0
1554;4712166.0
1555;4638005.5
1556;861786.3125
1557;945536.3125
1558;2068235.25
1559;9294520.376465
1560;10505241.314453999
1561;964766.853027
1562;2563477.375
1563;988791.266235
1564;2915438.5
1565;4709757.672851999
1566;2826721.215271
1567;1067309.2617189998
1568;1184260.337891
1569;875839.476562
1570;802193.5664059999
1571;19312911.710938
1572;300401.10742200003
1573;3102597.084961
1574;2701845.5
1575;578534.402344
