zone;sum
277;18239.798828000003
278;770066.4414059999
279;4154683.0
280;797177.5625
281;2725360.5625
282;2519306.5625
283;1230701.25
284;974125.25
285;3113988.375
286;2098439.5
287;436560.511719
288;903886.65625
289;12371037.0
290;877456.25
291;3894365.5
292;1582174.964844
293;1650645.25
294;835493.3125
295;2061361.125
296;674103.4375
297;1660621.8125
298;1040718.5
299;0.0
300;424154.09375
301;325087.375
302;31292.183594
303;736011.25
304;884279.65625
305;8669842.0
306;437076.375
307;603.2768249999999
308;5802207.34375
309;2365470.75
310;397633.5
311;575671.109375
312;1309604.214844
313;6115.059082
314;570600.0625
315;384710.90625
316;487540.46875
317;360360.953125
318;1421132.625
319;4676935.5
320;672553.929687
321;433442.8125
322;646147.625
323;392299.96875
324;1305801.125
325;323460.203125
326;793373.8125
327;255.171921
328;659080.125
329;497122.375
330;696333.0625
331;331416.648438
332;1054863.0
333;1503577.546875
334;827757.320313
335;185871.882812
336;1356648.1875
337;1573871.59375
338;479254.40625
339;510302.53125
340;2562101.196777
341;366642.946335
342;608442.9375
343;4373874.5
344;6104119.0
345;830826.828125
346;1033443.148438
347;732511.34375
348;724319.125
349;718954.6875
350;991973.1875
351;510861.40625
352;300718.3125
353;499830.695312
354;376070.65625
355;444.18814100000003
356;1530527.386719
357;0.0
358;446545.4375
359;240918.484375
360;673413.5625
361;230532.203125
362;805682.71875
363;86766.390625
364;464463.96875
365;1165209.296875
366;390091.5
367;2127652.75
368;266935.9375
369;381964.6875
370;407011.8125
371;814170.3125
372;0.0
373;206995.625
374;1586206.71875
375;318199.070312
376;511081.5625
377;704474.875
378;1132319.59375
379;1603159.0
380;941174.65625
381;609383.534851
382;481773.5
383;553590.2539059999
384;194841.665771
385;486113.53125
386;413367.234375
387;562386.25
388;768146.7773440001
389;3763790.476562
390;1127282.1875
391;652370.0625
392;1035885.5
393;642693.96875
394;130386.92968800002
395;244096.015625
396;864528.0625
397;551567.0664059999
398;185792.53125
399;0.0
400;4160823.5625
401;1134468.625
402;519481.28125
403;745528.664062
404;1519825.09375
405;314594.125
406;648372.8125
407;0.0
408;1138092.6875
409;299067.4375
410;1250014.09375
411;610576.09375
412;385235.65625
413;226753.65625
414;1249930.296875
415;328530.28125
416;0.0
417;236318.210938
418;10568259.0
419;322113.414063
420;343790.5625
421;321296.9375
422;362191.59375
423;821098.125
424;149445.625
425;1331921.375
426;1353586.109375
427;325293.65625
428;449923.097656
429;151361.609375
430;26100.322266
431;1010912.25
432;663757.789062
433;717960.875
434;320149.9375
435;643430.25
436;227804.8125
437;839283.09375
438;631114.573242
439;300399.632812
440;173732.421875
441;508971.34375
442;670516.8125
443;629334.625
444;798958.375
445;0.0
446;427728.5625
447;300613.78125
448;119065.39843800002
449;416186.1875
450;0.0
451;869156.5625
452;1970953.625
453;506073.21875
454;876224.359375
455;380012.96875
456;1155542.53125
457;5037.280395
458;223031.84375
459;409051.480469
460;821509.5
461;767735.867188
462;302088.6875
463;560483.0625
464;296972.90625
465;899747.9375
466;569274.5
467;157836.34375
468;0.0
469;418530.03125
470;411035.75
471;690583.6875
472;0.0
473;0.0
474;1112984.625
475;399439.3125
476;375396.007813
477;278049.1875
478;0.0
479;2106986.5
480;622236.695312
481;178485.5
482;334147.83609
483;548252.5
484;239828.128906
485;737902.3125
486;1185166.875
487;128420.1875
488;244071.796875
489;347849.1875
490;915520.03125
491;199048.4375
492;584386.3125
493;755579.375
494;1324521.640625
495;436029.179688
496;448502.4375
497;383706.759766
498;1166015.875
499;456565.328125
500;196754.1875
501;0.0
502;688450.335938
503;0.0
504;248756.421875
505;334358.0
506;422424.541016
507;2603415.707031
508;995237.4375
509;1215805.375
510;0.0
511;691854.125
512;827740.5
513;315830.808594
514;347627.34375
515;775335.9375
516;157979.046875
517;132894.00683600002
518;1552474.25
519;129658.150146
520;701494.382812
521;553999.78125
522;778481.5
523;225.24433900000002
524;502980.0625
525;916178.3125
526;1852492.8125
527;1029676.929687
528;1107168.125
529;456227.46875
530;628955.0
531;673033.164062
532;747445.84375
533;587005.595703
534;2184332.492188
535;681175.0625
536;1148411.2421880001
537;1590508.0
538;766193.4414059999
539;521691.78125
540;1054366.7734380001
541;1649667.5
542;492113.9375
543;716296.375
544;0.0
545;144500.96875
546;399471.59375
547;2257720.4375
548;1268179.078125
549;1901.1882170000001
550;645497.669922
551;1236896.433594
552;579744.048828
553;495285.53125
554;431052.8125
555;930453.6875
556;541641.5625
557;321.327591
558;1319579.1875
559;529400.125
560;1054901.953125
561;948931.335938
562;333.92868
563;2017983.3125
564;674476.8125
565;236562.859375
566;606011.96875
567;587594.609375
568;660055.5
569;1038133.25
570;0.0
571;940624.0625
572;158855.03125
573;1511876.875
574;1729753.21875
575;2898311.851562
576;392677.531738
577;1057994.492188
578;389319.179688
579;151382.984375
580;774894.625
581;780614.0625
582;978247.664062
583;498399.359375
584;1014630.0625
585;448411.243347
586;1634784.625
587;1083153.375
588;1572338.328125
589;659829.71875
590;378208.0
591;822417.75
592;219319.65625
593;2768063.5625
594;1560900.5
595;1042350.3125
596;3722591.261718
597;848044.0
598;0.0
599;634423.75
600;1628313.75
601;423057.1875
602;1195405.625
603;1493065.3125
604;641477.125
605;0.0
606;725485.625
607;0.0
608;356694.90625
609;2258925.53125
610;1490663.375
611;527696.015625
612;1768851.25
613;1347244.03125
614;269812.518554
615;468193.0
616;974738.078125
617;732698.4375
618;1263086.65625
619;4134.730469
620;778956.0625
621;1672843.4375
622;1869202.0625
623;937632.96875
624;286902.317505
625;2633120.732422
626;2952325.25
627;530606.0625
628;472321.53125
629;1184819.390625
630;672859.986694
631;557343.0
632;0.0
633;1759861.926453
634;1326991.90625
635;791784.125
636;0.0
637;1799618.125
638;485165.28125
639;573712.222717
640;594521.1875
641;707400.195312
642;262668.179688
643;926366.734375
644;794754.328125
645;1951173.0625
646;381977.125
647;941375.1875
648;0.0
649;293908.8125
650;634232.625
651;1049333.375
652;1061916.90625
653;253803.671875
654;434.737335
655;492668.875
656;912697.484375
657;123755.433594
658;374.882202
659;897423.148438
660;409236.367188
661;476004.28125
662;813884.125
663;575367.21875
664;979857.4375
665;468113.03125
666;0.0
667;2645400.269531
668;1212843.0
669;0.0
670;1227308.695312
671;571951.765625
672;1738203.5
673;2928246.375
674;1026195.875
675;49033499.0
676;287038.15625
677;637986.421875
678;538222.03125
679;542240.875
680;1822930.3359380001
681;1407224.0
682;3726321.4375
683;866316.742187
684;1546414.375
685;1194466.75
686;192465.375
687;944645.59375
688;1224293.5
689;1967623.625
690;1636841.25
691;0.0
692;706881.5
693;1837285.0
694;986059.03125
695;1026378.9375
696;0.0
697;654222.4375
698;1454160.4375
699;3586156.0625
700;1497608.84375
701;2746708.71875
702;557097.203125
703;2038380.125
704;291614.480469
705;705005.3125
706;762244.375
707;2709098.6875
708;2539743.773438
709;3306637.160156
710;3917622.40625
711;1031163.9375
712;2225716.78125
713;3668214.5
714;1448770.171875
715;397357.8125
716;725220.8125
717;3620386.125
718;5632013.503906
719;1445.974365
720;1738329.3125
721;1041445.9375
722;723431.6875
723;2554875.375
724;636506.8125
725;1843088.28125
726;1956897.71875
727;734916.890625
728;902057.8007809999
729;1940174.25
730;1366162.421875
731;1760281.03125
732;2959904.75
733;1367045.734375
734;307375.304687
735;3305163.5
736;1174048.171875
737;479715.40625
738;501731.835938
739;1573760.015625
740;2326867.5
741;276912.039063
742;1690475.25
743;99178.765625
744;940833.054688
745;457549.21875
746;6178792.75
747;2964634.75
748;668498.640625
749;385786.21875
750;218285.109375
751;2316557.75
752;783165.650391
753;2833926.46875
754;389741.65625
755;1737799.5
756;416340.144531
757;1147541.643066
758;6576270.0
759;1533462.875
760;482984.21875
761;1018066.5625
762;1317554.0
763;564428.5
764;152963.171875
765;3309476.5
766;462130.78125
767;948357.0625
768;329340.109375
769;433412.673218
770;192167.375
771;970566.265625
772;1495188.4375
773;553346.498047
774;1124161.2265619999
775;449329.0
776;298289.5625
777;379839.976562
778;1660256.71875
779;1129545.25
780;1519111.1875
781;852385.375
782;928769.664062
783;2375788.617188
784;466711.34375
785;406136.875
786;203118.1875
787;516416.34375
788;167699.890625
789;1352413.0
790;1653014.282226
791;1811114.84375
792;317951.320312
793;968119.257812
794;480192.75
795;91395.221558
796;656672.25
797;544488.921875
798;569521.55426
799;952490.726562
800;415925.0
801;567807.421875
802;798906.75
803;971605.84375
804;536809.1875
805;1096018.875
806;1658451.625
807;3937387.75
808;94257.84521500001
809;8580600.34375
810;579493.75
811;1733577.25
812;542869.9375
813;337230.336548
814;886179.625
815;2372863.09375
816;3953537.5
817;535030.415039
818;1705786.6875
819;460001.484375
820;1218928.75
821;0.0
822;138970.078125
823;415533.273438
824;105476.382812
825;169478.3125
826;917842.75
827;211378.769531
828;3582503.5
829;1168883.625
830;939007.25
831;506411.28125
832;522309.84375
833;455054.703125
834;212573.625
835;658174.070312
836;553447.6875
837;1904896.630859
838;769529.671875
839;642996.8125
840;1176978.046875
841;0.0
842;2116206.5
843;552821.5
844;529705.625
845;1790904.0
846;987037.1875
847;2343272.0
848;1205041.375
849;725643.9882809999
850;1222278.625
851;1160961.25
852;758112.0625
853;559057.125
854;129443.015625
855;859269.4375
856;741719.0625
857;505686.796875
858;702879.4375
859;782833.375
860;734735.84375
861;1023458.070312
862;1573253.25
863;2025248.90625
864;173299.296875
865;1410644.75
866;640544.3125
867;1427663.40625
868;1940177.953125
869;0.0
870;132109.375
871;0.0
872;1164837.625
873;1113536.875
874;181176.796875
875;437678.453125
876;884435.210938
877;1848996.171875
878;72307.085938
879;559413.78125
880;613775.8945309999
881;586893.0625
882;678421.53125
883;1365427.0
884;1671441.8828119999
885;912760.8125
886;413058.625
887;0.0
888;683338.789062
889;688021.6875
890;527360.1875
891;737.163452
892;916501.203125
893;160118.1875
894;523573.867188
895;1108925.03125
896;627900.8125
897;1599699.625
898;133354.603516
899;454602.0625
900;2515974.300781
901;819647.53125
902;461395.625
903;1561457.0625
904;549028.9375
905;1819189.25
906;607334.046875
907;500667.78125
908;742576.6875
909;868647.78125
910;779027.8125
911;1162045.78125
912;1028866.03125
913;624810.203125
914;2220524.25
915;1587241.3125
916;1562108.625
917;1319676.125
918;521039.25
919;1681185.6875
920;528313.291992
921;492514.875
922;1062340.75
923;638665.25
924;604156.5
925;574543.875
926;1130083.3515619999
927;597086.875
928;584792.109375
929;772456.0
930;1179354.375
931;1252776.625
932;176782.5
933;1199201.5625
934;1094476.1875
935;400201.90625
936;2899928.632812
937;0.0
938;823600.273438
939;611864.625
940;1468522.1875
941;841668.75
942;220717.273438
943;577760.125
944;3436085.632812
945;731582.59375
946;552330.0
947;2376718.5625
948;540516.8476559999
949;2994701.75
950;800066.8125
951;761651.1875
952;1092735.0
953;659703.9375
954;610826.71875
955;754553.1875
956;493318.75
957;1140151.5
958;444172.609375
959;407448.1875
960;5368834.75
961;0.0
962;0.0
963;343236.925781
964;365016.34375
965;607301.5
966;997000.0
967;472893.15625
968;0.0
969;620292.504639
970;432247.78125
971;1436891.337891
972;349068.601562
973;445184.085938
974;0.0
975;672464.4375
976;516751.3125
977;584971.125
978;210124.21875
979;978794.875
980;944050.671875
981;816620.6875
982;630214.8125
983;0.0
984;12769.355469
985;0.0
986;1735.946472
987;0.0
988;237435.585937
989;228004.953125
990;547045.8125
991;71866.703125
992;0.0
993;513727.125
994;1108065.554688
995;173645.4375
996;1196462.796875
997;295134.3125
998;520207.40625
999;337165.09375
1000;0.0
1001;3666.3454590000006
1002;567646.0
1003;2370061.8125
1004;711627.625
1005;578789.8125
1006;431315.773438
1007;650625.054688
1008;857934.1875
1009;1836768.75
1010;1565438.171875
1011;1821449.46875
1012;454201.09375
1013;399386.37695299997
1014;274271.625
1015;0.0
1016;5075714.03125
1017;387419.3125
1018;356401.257812
1019;1838358.046875
1020;492091.09375
1021;692329.744141
1022;794302.8125
1023;579719.4101559999
1024;1036835.28125
1025;496375.03125
1026;657035.4375
1027;47085.917969
1028;0.0
1029;647997.125
1030;619267.875
1031;191474.515625
1032;275694.63867200003
1033;572450.5625
1034;529415.1875
1035;1061892.75
1036;0.0
1037;10069.373291
1038;0.0
1039;734620.3125
1040;573535.984375
1041;1731003.375
1042;0.0
1043;0.0
1044;0.0
1045;0.0
1046;478249.90625
1047;768653.632812
1048;0.0
1049;1018739.53125
1050;482567.5625
1051;272519.21875
1052;0.0
1053;470243.03125
1054;269979.3125
1055;0.0
1056;3336769.8125
1057;565491.65625
1058;0.0
1059;1307469.375
1060;769255.53125
1061;0.0
1062;659012.4375
1063;0.0
1064;1647.321289
1065;533541.578125
1066;1068768.375
1067;224507.109375
1068;0.0
1069;0.0
1070;0.0
1071;2957.2260739999997
1072;401049.28125
1073;10662.285156
1074;437671.078125
1075;1032401.805908
1076;0.0
1077;304959.09375
1078;821888.375
1079;0.0
1080;0.0
1081;855760.375
1082;1550487.234375
1083;1074465.6328119999
1084;168275.15625
1085;795576.8125
1086;1540828.3125
1087;1003160.882813
1088;1914075.78125
1089;3358340.265625
1090;554171.6875
1091;0.0
1092;3869829.34375
1093;0.0
1094;0.0
1095;489732.53125
1096;1397469.375
1097;2322780.941407
1098;73563.914062
1099;171371.875
1100;597364.5625
1101;0.0
1102;1516351.484375
1103;788302.875
1104;1425062.810547
1105;273213.21875
1106;892849.5
1107;2514420.5625
1108;252167.765625
1109;543507.9375
1110;667635.3125
1111;472409.46875
1112;603371.953125
1113;863593.6875
1114;1154262.65625
1115;1266612.71875
1116;3141747.8125
1117;1990057.222656
1118;482751.59375
1119;2431212.5
1120;3069796.848633
1121;1028307.125
1122;527496.871094
1123;814406.96875
1124;2085375.625
1125;375467.625
1126;0.0
1127;1210768.0
1128;1614433.53125
1129;1143805.25
1130;1271012.0
1131;185861.703125
1132;684509.271301
1133;1139331.546875
1134;0.0
1135;289883.21875
1136;138207.609375
1137;180314.648438
1138;880388.875
1139;1617958.5625
1140;0.0
1141;107498.22656199998
1142;641747.5625
1143;395877.8125
1144;1765394.0
1145;717602.143677
1146;2117270.015625
1147;1612519.074219
1148;0.0
1149;1660811.3828119999
1150;2100348.914062
1151;2586749.2156060003
1152;808766.65625
1153;6570320.181640999
1154;0.0
1155;2728727.875
1156;1532723.5
1157;6811327.5
1158;5244643.5
1159;2300366.53125
1160;1109021.75
1161;10152773.75
1162;1471166.6875
1163;746856.5
1164;1249.0821529999998
1165;168760.09375
1166;1259925.6328130001
1167;458763.15625
1168;1882540.953125
1169;1102983.625
1170;1251504.375
1171;690066.0820309999
1172;438684.59375
1173;6223313.546875
1174;6290933.0
1175;389378.973419
1176;0.0
1177;335155.640625
1178;12276.107422
1179;1894233.265625
1180;340197.3125
1181;498478.328125
1182;1134008.019531
1183;5904423.959961
1184;1851120.796875
1185;434845.953125
1186;473248.84375
1187;1406017.0
1188;280668.1875
1189;558490.1875
1190;1195922.875
1191;4298834.917968
1192;1902571.386719
1193;574446.871094
1194;1412365.169922
1195;1020885.25
1196;833643.405334
1197;815265.867188
1198;418122.75
1199;439547.114044
1200;1095668.324219
1201;342884.375
1202;418676.492188
1203;656952.5
1204;798006.75
1205;274976.667969
1206;0.0
1207;1560450.078125
1208;49471.921875
1209;1246878.25
1210;495085.375
1211;528753.5
1212;191902.78125
1213;1138176.998047
1214;830823.5
1215;1541356.125
1216;214715.355469
1217;1882.2868649999998
1218;1864720.5625
1219;1103195.875
1220;1335983.7109369999
1221;112427.75781199998
1222;2339396.75
1223;0.0
1224;944639.9023440001
1225;99923.559448
1226;1080009.286621
1227;597854.5
1228;133035.09375
1229;966056.296875
1230;473094.808594
1231;733486.976562
1232;1487236.132812
1233;219933.734375
1234;589256.6875
1235;1056473.125
1236;2064029.0
1237;383443.375
1238;2422679.5
1239;0.0
1240;242.57084700000001
1241;1015071.804688
1242;281173.621094
1243;1355425.578125
1244;649100.796875
1245;655188.96875
1246;1087362.75
1247;10715.520508
1248;547735.375
1249;279064.1875
1250;750665.085938
1251;841894.039062
1252;1228815.8125
1253;752643.0625
1254;3566611.75
1255;1967376.242775
1256;0.0
1257;1875.986206
1258;147289.75
1259;806012.890625
1260;0.0
1261;2014782.265625
1262;176417.640625
1263;311628.078125
1264;216205.655029
1265;0.0
1266;330977.75
1267;1211521.8125
1268;157.513519
1269;269899.539062
1270;1579284.123291
1271;2468914.0625
1272;1599018.75
1273;818187.8125
1274;954952.9375
1275;1201403.875
1276;1529233.71875
1277;770618.1914059999
1278;686953.546783
1279;840610.315048
1280;1595057.4765630001
1281;10442260.5
1282;681918.7550049999
1283;1469213.166016
1284;1256702.2421880001
1285;1293134.421875
1286;797581.125
1287;483852.8125
1288;862956.6875
1289;367018.15625
1290;2294623.4375
1291;316417.75
1292;320720.9375
1293;1389548.125
1294;185732.703125
1295;1142916.875
1296;876710.617188
1297;310573.5625
1298;545504.125
1299;604740.0625
1300;2508083.359375
1301;369394.03125
1302;561956.03125
1303;1481690.75
1304;7377.932801
1305;1419205.5625
1306;630442.25
1307;881322.944824
1308;5242718.28125
1309;510816.625
1310;148947.171875
1311;403980.6875
1312;1736654.454071
1313;593688.1875
1314;97395.303268
1315;976321.515625
1316;1653159.3125
1317;1828653.734375
1318;797641.5625
1319;2746839.625
1320;417701.65625
1321;609690.4375
1322;625892.5
1323;1279513.9375
1324;444581.28125
1325;583530.528809
1326;489640.511719
1327;885.2260130000001
1328;897691.34375
1329;2229296.828125
1330;1256765.8125
1331;500.84255999999993
1332;664331.75
1333;838462.734375
1334;19347.074219
1335;73972.453125
1336;664572.167602
1337;2256436.875
1338;853547.3125
1339;626911.25
1340;3462211.862991
1341;1326042.375
1342;586346.882812
1343;3295470.9375
1344;728444.6875
1345;435283.81445299997
1346;737697.109863
1347;1303908.785156
1348;1066325.15625
1349;897388.0625
1350;1275526.375
1351;1207886.84375
1352;1113375.625
1353;655168.585938
1354;1077896.6875
1355;10877868.679687
1356;837342.4335940001
1357;1247672.4375
1358;591548.605362
1359;114022.148437
1360;714322.515625
1361;326091.625
1362;729960.094727
1363;1623697.4375
1364;1470513.5
1365;1459576.875
1366;1269364.375
1367;671149.125
1368;857620.0625
1369;231270.476563
1370;194741.203125
1371;452257.79248
1372;1487669.375
1373;1346910.0234380001
1374;1029893.8125
1375;4916.621094
1376;0.0
1377;729381.0
1378;896557.5625
1379;1185835.25
1380;1231479.625
1381;69538.27603200001
1382;0.0
1383;868529.578125
1384;1098041.375
1385;1013735.0625
1386;1258953.65625
1387;711665.65625
1388;1946312.1777340001
1389;111029.59375
1390;0.0
1391;686084.257812
1392;0.0
1393;1299184.875
1394;142363.671875
1395;757470.234375
1396;3391339.75
1397;570717.828125
1398;932.651733
1399;0.0
1400;0.0
1401;0.0
1402;391678.21875
1403;175389.828125
1404;2379065.1875
1405;474741.385741
1406;2310476.75
1407;0.0
1408;785674.953125
1409;0.0
1410;428102.870911
1411;861850.75
1412;269112.09375
1413;0.0
1414;719762.71875
1415;794449.882812
1416;6161919.5
1417;1481082.796875
1418;637279.1875
1419;1828981.5
1420;465022.71875
1421;587278.164063
1422;368259.1875
1423;1306214.4375
1424;761325.75
1425;391261.9375
1426;785262.90625
1427;1023880.09375
1428;414050.375
1429;405156.90625
1430;0.0
1431;689167.570312
1432;142353.51123
1433;450.48870800000003
1434;1773.602295
1435;480525.054688
1436;1405274.109375
1437;1064952.625
1438;833159.28125
1439;8583.09082
1440;0.0
1441;1271325.9375
1442;950403.359375
1443;336100.992188
1444;606625.53125
1445;0.0
1446;820826.25
1447;739295.0625
1448;1170920.109375
1449;702480.25
1450;273443.15625
1451;2430.433594
1452;615353.151367
1453;543479.03125
1454;889889.84375
1455;0.0
1456;132.311371
1457;579168.539063
1458;1265135.378906
1459;1811742.375
1460;1476578.804932
1461;418717.5625
1462;99938.085938
1463;1241461.546875
1464;498497.714844
1465;760772.436523
1466;906627.1992190001
1467;0.0
1468;1380964.0
1469;6951846.271484
1470;0.0
1471;227957.828125
1472;1013081.5
1473;321458.90625
1474;379296.3125
1475;320833.3125
1476;1639139.875
1477;860010.9375
1478;491898.628906
1479;0.0
1480;361249.809334
1481;480175.65625
1482;612586.6875
1483;472788.40625
1484;1138571.53418
1485;0.0
1486;350125.109375
1487;359729.5
1488;0.0
1489;0.0
1490;890989.203125
1491;817291.75
1492;550853.75
1493;111.83461000000001
1494;480146.03125
1495;221512.026154
1496;546321.375
1497;313301.46875
1498;455746.234375
1499;866591.59375
1500;1400465.65625
1501;625446.25
1502;172990.5
1503;464237.125
1504;737842.0625
1505;1725419.75
1506;709929.242188
1507;958916.625
1508;1556640.5
1509;0.0
1510;0.0
1511;264481.0625
1512;1691080.25
1513;1203.403366
1514;418.985992
1515;759739.9375
1516;562208.710938
1517;459794.28125
1518;1011742.0
1519;963394.0625
1520;0.0
1521;1083827.375
1522;481041.945312
1523;1906886.0
1524;2049874.953125
1525;678236.375
1526;212883.046875
1527;767340.0625
1528;518082.945313
1529;1872164.0078119999
1530;997337.734374
1531;409483.9375
1532;443977.269531
1533;668138.1875
1534;1015012.5
1535;493544.90625
1536;632468.375
1537;702653.03125
1538;784693.1875
1539;341356.990234
1540;76524.578125
1541;488602.925781
1542;520451.46875
1543;1429981.078125
1544;565334.9375
1545;0.0
1546;562829.765625
1547;252899.96875
1548;333604.21875
1549;364401.34375
1550;750293.75
1551;283507.90625
1552;1187089.875
1553;300945.28125
1554;264704.8125
1555;791884.1875
1556;0.0
1557;0.0
1558;428319.53125
1559;911778.9375
1560;677110.463867
1561;0.0
1562;296244.03125
1563;375469.359375
1564;832793.125
1565;1550451.1875
1566;1979618.40625
1567;1036504.59375
1568;803616.402344
1569;916178.875
1570;1040356.15625
1571;2198620.890625
1572;0.0
1573;1139631.996093
1574;546953.375
1575;237695.242188
1576;1736630.6875
1577;679116.75
1578;1242406.15625
1579;2500645.462036
1580;1323337.2734380001
1581;0.0
1582;1561229.856445
1583;651115.65625
1584;666483.3125
1585;1991365.96875
1586;758494.75
1587;1812126.34375
1588;707416.6875
1589;554823.875
1590;1068557.90625
1591;3114552.21875
1592;697982.367188
1593;57193.49609400001
1594;1231.7558589999999
1595;980008.515625
1596;2022126.5
1597;325188.309082
1598;816172.625
1599;0.0
1600;970990.5
1601;1216043.875
1602;989931.71875
1603;0.0
1604;1040468.441407
1605;650558.8242190001
1606;846975.0
1607;2196060.4375
1608;1529284.375
1609;2582163.675781
1610;1688739.09375
1611;1585868.387512
1612;722204.611328
1613;690112.0
1614;1286192.328125
1615;1978131.25
1616;952517.25
1617;1410355.5
1618;489154.15625
1619;324669.625
1620;3765818.125
1621;304262.304687
1622;167901.03125
1623;0.0
1624;813092.125
1625;2414.559052
1626;0.0
1627;1654345.0
1628;626391.0
1629;675153.9375
1630;1390723.5
1631;2067037.875
1632;213599.09375
1633;960782.564453
1634;90857.265625
1635;616698.375
1636;963544.6523440001
1637;242310.660156
1638;291340.3125
1639;881250.046875
1640;1592033.707031
1641;277887.429688
1642;614921.3945309999
1643;143532.5
1644;1961395.78125
1645;867209.1875
1646;69840.226562
1647;0.0
1648;2428142.25
1649;0.0
1650;787915.6210940001
1651;754225.875
1652;326922.84375
1653;1328509.25
1654;1643039.0
1655;236642.09375
1656;142820.421875
1657;38329.523438
